# Time[fs]	ED=0.0012[aJ]	ED=0.0020[aJ]	ED=0.0028[aJ]	ED=0.0035[aJ]
2254.0	7.797565503E-5	0.00542778769306	0.0824276618704	0.124036982766
2256.0	7.84694337074E-5	0.00544312797143	0.0826855150816	0.124346799605
2258.0	7.89311921496E-5	0.0054625542018	0.082920314875	0.124541826756
2260.0	7.92362908264E-5	0.0054815276809	0.0831550867296	0.124837813576
2262.0	7.95672804622E-5	0.00550262571083	0.0833704057213	0.12508511493
2264.0	7.99393749667E-5	0.00551848173851	0.083603503867	0.125326720078
2266.0	8.0402932173E-5	0.00553741737985	0.0838458200816	0.125542391358
2268.0	8.07005883065E-5	0.00555294072169	0.0841143748782	0.125816672908
2270.0	8.09310867589E-5	0.00557253085184	0.0843744848192	0.126064704682
2272.0	8.12959245582E-5	0.00559083635433	0.0846213494007	0.12630540206
2274.0	8.16411747731E-5	0.00560893087858	0.0848462164072	0.126559336237
2276.0	8.20247004284E-5	0.00562633339377	0.0851331506244	0.126834304305
2278.0	8.24418058342E-5	0.00564340827658	0.0853753793822	0.127073874367
2280.0	8.28406433452E-5	0.00566953514462	0.0855954623583	0.127291741549
2282.0	8.32061536864E-5	0.00569764947367	0.0858606369444	0.127519853707
2284.0	8.36430954005E-5	0.0057151287008	0.0860561774624	0.12773544439
2286.0	8.4079885132E-5	0.00573622692341	0.0862577908016	0.127964204213
2288.0	8.44217861999E-5	0.00575931577201	0.0864874262966	0.128203100626
2290.0	8.47917120207E-5	0.00578137270975	0.0866801498331	0.128440822905
2292.0	8.50446887703E-5	0.00579831257235	0.0868499443525	0.128712145408
2294.0	8.55302605E-5	0.0058143958145	0.0870712299529	0.128939432432
2296.0	8.61497721202E-5	0.00583151001752	0.0872901867704	0.129185919601
2298.0	8.64963431582E-5	0.00585426555696	0.0875299170151	0.129401447791
2300.0	8.67445968531E-5	0.00587796181295	0.0877456248109	0.129655385954
2302.0	8.71927368441E-5	0.00589599874363	0.088022072327	0.129899898468
2304.0	8.7492465803E-5	0.00591389301498	0.0882769123405	0.130170140736
2306.0	8.78517493672E-5	0.00592985778223	0.0885207872143	0.130443136246
2308.0	8.8291671784E-5	0.00594598803506	0.088748478745	0.130707096692
2310.0	8.87386774371E-5	0.00595817982571	0.0889626537121	0.130962744295
2312.0	8.91594973985E-5	0.00596908599293	0.0891473935213	0.131194394913
2314.0	8.9660907251E-5	0.0059805777826	0.0893729663625	0.131412083683
2316.0	9.00810163316E-5	0.00599477932906	0.0896298853088	0.131649288099
2318.0	9.0419959854E-5	0.00600999669458	0.0898511965793	0.131852933379
2320.0	9.08163245368E-5	0.0060292771428	0.0900945834269	0.132108335504
2322.0	9.1219545374E-5	0.00604958180255	0.0903301220695	0.13243380698
2324.0	9.17231509046E-5	0.00607190357292	0.0905353354524	0.132723254161
2326.0	9.21848395227E-5	0.00609734255515	0.0907664299903	0.132963278506
2328.0	9.25677796501E-5	0.00612099705851	0.0910024824501	0.133229572049
2330.0	9.29990966021E-5	0.00614859927565	0.0911934344139	0.133462539254
2332.0	9.35451174327E-5	0.00617024990939	0.091365818191	0.133707251925
2334.0	9.39755650246E-5	0.00619327500885	0.0915617096359	0.133956830459
2336.0	9.43816317642E-5	0.00621282583261	0.0917627793333	0.134173628367
2338.0	9.47859130103E-5	0.00623118998058	0.0920208030342	0.134399665875
2340.0	9.52692395901E-5	0.00624821091304	0.0922830269981	0.134623686536
2342.0	9.56502098028E-5	0.00626166762038	0.0925696076258	0.134845800016
2344.0	9.60454815849E-5	0.00627427302387	0.0928398016327	0.135070450643
2346.0	9.64552559972E-5	0.00628506378669	0.0930742364824	0.135318808541
2348.0	9.68731081811E-5	0.00629864303737	0.093309475692	0.135531950993
2350.0	9.72614276855E-5	0.00631173631822	0.0935198198423	0.135786299925
2352.0	9.76978176254E-5	0.00633112510964	0.0937441375425	0.136041482562
2354.0	9.8031721702E-5	0.00635076392792	0.093967130301	0.136301065554
2356.0	9.82473737298E-5	0.00637851021335	0.0941979190875	0.136553059166
2358.0	9.85097348962E-5	0.00640337685642	0.094405000474	0.13687701591
2360.0	9.88432842606E-5	0.00642633918439	0.094664500146	0.137189214488
2362.0	9.91453668073E-5	0.00644787411565	0.0948482676555	0.137521901488
2364.0	9.94299705875E-5	0.00646481533327	0.0950846175072	0.137861716018
2366.0	9.98154685675E-5	0.00648225183895	0.0952705006518	0.138151282189
2368.0	1.00256715503E-4	0.00649724219322	0.0955057114977	0.13838209759
2370.0	1.00664741793E-4	0.00651846936897	0.0957397410705	0.138686504923
2372.0	1.01037628586E-4	0.00653812940085	0.0960063991185	0.138914841055
2374.0	1.01597093763E-4	0.00655790940573	0.0962780320018	0.139113711852
2376.0	1.02035534895E-4	0.00657563759601	0.0965154527634	0.139338081756
2378.0	1.02438235023E-4	0.00659227919854	0.0967487964998	0.139589233468
2380.0	1.02921930835E-4	0.00660805115682	0.0969491596239	0.139863910932
2382.0	1.03319443303E-4	0.00662086773277	0.0971316060899	0.14015424422
2384.0	1.03768084343E-4	0.00663384019272	0.0973509882181	0.14034645395
2386.0	1.04220447818E-4	0.00665261276086	0.0975865785864	0.140612290187
2388.0	1.0475158751E-4	0.00667113755305	0.0979137319105	0.140853705533
2390.0	1.05310256866E-4	0.00668882217332	0.0981308122739	0.141049009244
2392.0	1.05767479842E-4	0.00670468618657	0.0983778522282	0.141282916277
2394.0	1.06462744608E-4	0.006721969364	0.0986003005735	0.141525090981
2396.0	1.06899155382E-4	0.00673697472201	0.0988554436332	0.141745659557
2398.0	1.07332759034E-4	0.00675705817985	0.0990839802986	0.14196660318
2400.0	1.0784426621E-4	0.00677546462578	0.0993375484436	0.142153474871
2402.0	1.08306830154E-4	0.00679850583897	0.0995576353219	0.142402857712
2404.0	1.08728185987E-4	0.00682064176345	0.0998471224385	0.142627758706
2406.0	1.09229498183E-4	0.00684053580268	0.100078698644	0.142887048815
2408.0	1.09648525976E-4	0.00685988630614	0.100319078555	0.143191728065
2410.0	1.09974470211E-4	0.00687625543367	0.100592991187	0.143480817844
2412.0	1.10295535337E-4	0.00689329860611	0.10084922233	0.143732937297
2414.0	1.10681435231E-4	0.0069109398372	0.101144731155	0.144006671449
2416.0	1.11065710626E-4	0.00692962262508	0.101361171563	0.144243367818
2418.0	1.11402983464E-4	0.00694998647254	0.101604581089	0.144444674209
2420.0	1.11866189681E-4	0.00697112991369	0.101829849301	0.144654497219
2422.0	1.12378252676E-4	0.00699083584354	0.102071379425	0.144862049746
2424.0	1.12929897046E-4	0.00701209602404	0.102315925442	0.145080231591
2426.0	1.13378426899E-4	0.00702897074553	0.102574862847	0.145297600099
2428.0	1.13759351782E-4	0.00704805277635	0.10286803721	0.145508433789
2430.0	1.141432431E-4	0.00706710916907	0.10312069403	0.145728232542
2432.0	1.14550441317E-4	0.0070876747239	0.103334753918	0.145919394443
2434.0	1.15015990996E-4	0.00711429115215	0.103596652259	0.146123460771
2436.0	1.15576301978E-4	0.0071383090611	0.103825859082	0.146329497021
2438.0	1.16106301823E-4	0.00715955622812	0.10406145388	0.146532387261
2440.0	1.1656559497E-4	0.00718185232762	0.104294562633	0.146767557696
2442.0	1.16995785203E-4	0.00719816941796	0.104498766162	0.146994002414
2444.0	1.17443182973E-4	0.0072169039135	0.104716057136	0.147270153065
2446.0	1.17877044364E-4	0.00723964559628	0.104925705275	0.147514024813
2448.0	1.18266010995E-4	0.00726441216922	0.10513614636	0.147777974426
2450.0	1.18702463564E-4	0.00729235522954	0.105387337084	0.148067714038
2452.0	1.19250065065E-4	0.00731241220321	0.105634741136	0.148328239297
2454.0	1.19698596388E-4	0.00733183443152	0.105866698281	0.148563516416
2456.0	1.20110979224E-4	0.00734927010804	0.106087502667	0.148787218265
2458.0	1.20652883235E-4	0.00736586283752	0.106290357284	0.148992166958
2460.0	1.21277095664E-4	0.0073831054136	0.106553968951	0.149195307277
2462.0	1.21828689008E-4	0.00740634099984	0.106757771122	0.149412363855
2464.0	1.22275815749E-4	0.00743061988452	0.106998988397	0.149633788303
2466.0	1.22868955288E-4	0.00744679059721	0.107206070243	0.149842392584
2468.0	1.23581653461E-4	0.00746570609499	0.107393029845	0.150076363402
2470.0	1.24196798249E-4	0.00748520208789	0.107587868483	0.15028613168
2472.0	1.24690402749E-4	0.00750386848763	0.107789933245	0.150523846468
2474.0	1.25041660911E-4	0.00752540506883	0.107995271853	0.150773478668
2476.0	1.25442683139E-4	0.00754637068237	0.108262514836	0.15099573108
2478.0	1.2592327458E-4	0.00756956594693	0.108522771984	0.15125878951
2480.0	1.26353035165E-4	0.00759094421045	0.108744840268	0.151527363124
2482.0	1.26906284535E-4	0.00761078092977	0.108980351287	0.151732912539
2484.0	1.27465856985E-4	0.00762914980894	0.109224784241	0.151974261029
2486.0	1.28171909149E-4	0.00764941285394	0.109479044735	0.152213430151
2488.0	1.28696203778E-4	0.0076703363701	0.109765647989	0.152458771581
2490.0	1.29165142067E-4	0.00769342590373	0.110050965021	0.152716193466
2492.0	1.29778527106E-4	0.00771670453865	0.110287328557	0.152991720989
2494.0	1.30370609496E-4	0.00773883377765	0.11051788477	0.153216673502
2496.0	1.30828131871E-4	0.00775667303548	0.110694661012	0.153446362974
2498.0	1.31295300596E-4	0.00777468305366	0.110895076622	0.153678534993
2500.0	1.31945860923E-4	0.00779101399974	0.111100580283	0.153937708165
2502.0	1.32517847945E-4	0.00781117639455	0.111303331113	0.154159746738
2504.0	1.33089619533E-4	0.00782310872297	0.111531011918	0.154464143932
2506.0	1.33790047851E-4	0.00784316810921	0.111753859337	0.154746373476
2508.0	1.34447144659E-4	0.00786745810937	0.111964463903	0.154975189756
2510.0	1.35044918007E-4	0.00788382376738	0.112173106019	0.155197876453
2512.0	1.35623190924E-4	0.00789908323639	0.112381573298	0.155418483661
2514.0	1.36332171715E-4	0.00792028575223	0.112618442866	0.155658303893
2516.0	1.37023585173E-4	0.00794044869993	0.112823973587	0.155900512726
2518.0	1.37691029998E-4	0.00795525741601	0.113029261486	0.156086730377
2520.0	1.38324938153E-4	0.0079725540682	0.113246862502	0.156354808231
2522.0	1.38850772884E-4	0.0079880479555	0.113499055571	0.156567503803
2524.0	1.39522334529E-4	0.00800287541382	0.113749625682	0.156762007137
2526.0	1.40108149538E-4	0.00802057172406	0.114012736797	0.157014855466
2528.0	1.4058504482E-4	0.0080389041277	0.114208310385	0.157242093882
2530.0	1.41183321817E-4	0.00805844616201	0.114393970981	0.157538263787
2532.0	1.41661831084E-4	0.0080790387149	0.11462419523	0.157826450214
2534.0	1.42144548628E-4	0.00809586874977	0.114816406489	0.1580688641
2536.0	1.42822335764E-4	0.00811636128515	0.115045555031	0.158316552047
2538.0	1.43415062931E-4	0.00813889906617	0.11525630813	0.158553382624
2540.0	1.43874893207E-4	0.00815564384901	0.115504557929	0.158762567392
2542.0	1.44525119077E-4	0.00817114971555	0.115760141136	0.158993227047
2544.0	1.45179056148E-4	0.00819221931686	0.115978905	0.159212624376
2546.0	1.45988875938E-4	0.00821916533527	0.116189214947	0.159476105365
2548.0	1.46632019101E-4	0.00824327417559	0.116420061886	0.159673033141
2550.0	1.4696856375E-4	0.00826644737695	0.116620666096	0.159909082389
2552.0	1.47345743497E-4	0.00829326221888	0.116814905169	0.160165967967
2554.0	1.47880459125E-4	0.00831471183769	0.117000416026	0.160427682998
2556.0	1.48474215495E-4	0.00833317571449	0.117196610634	0.160645889701
2558.0	1.48997884846E-4	0.00835798203241	0.11741300809	0.160855627424
2560.0	1.49552790462E-4	0.00837831562778	0.117661192817	0.161089856289
2562.0	1.50107343343E-4	0.0084007271692	0.117913683902	0.161333600714
2564.0	1.50708524456E-4	0.00842727136889	0.118180036657	0.161604071226
2566.0	1.51391237495E-4	0.00845339952531	0.118421789603	0.161884020251
2568.0	1.51976918878E-4	0.00847602854792	0.118686130661	0.162209808651
2570.0	1.52703450891E-4	0.0084987747607	0.119004400981	0.162445858993
2572.0	1.5325264286E-4	0.00851651087741	0.119266892232	0.162661613218
2574.0	1.53652601757E-4	0.00853720518775	0.119550820269	0.162896462907
2576.0	1.5416783514E-4	0.00855961637573	0.119841818006	0.163111626393
2578.0	1.54755232205E-4	0.0085820175822	0.120086912042	0.16333433213
2580.0	1.55412441329E-4	0.00860530459073	0.120329983131	0.163591217276
2582.0	1.56163277262E-4	0.00862468032233	0.12056609067	0.163801563332
2584.0	1.56777182207E-4	0.00864420027689	0.120797788588	0.164071241926
2586.0	1.57375289262E-4	0.0086652176502	0.121026502434	0.164290283158
2588.0	1.57936415539E-4	0.00868089916768	0.121260044115	0.164535269179
2590.0	1.58550016966E-4	0.00869621230402	0.121511265047	0.164788531914
2592.0	1.59114900944E-4	0.00871742358438	0.121738018975	0.165035940851
2594.0	1.59572918293E-4	0.00874210614287	0.121984041919	0.165269196446
2596.0	1.60258045055E-4	0.00876668375162	0.122229004276	0.165518312889
2598.0	1.60911331222E-4	0.00878781145492	0.122471914123	0.165771355759
2600.0	1.61553582333E-4	0.00880800091025	0.122672816291	0.166034813214
2602.0	1.62332002333E-4	0.0088268029232	0.122869994147	0.166308380658
2604.0	1.63038737776E-4	0.0088527609113	0.123034755854	0.166614059864
2606.0	1.63647929741E-4	0.0088829848188	0.123275104211	0.166855678815
2608.0	1.64497465507E-4	0.00890969661431	0.1234980715	0.167129580717
2610.0	1.65506085439E-4	0.00893023288356	0.123744867203	0.1673455483
2612.0	1.6609115552E-4	0.00895183366675	0.123951630864	0.167571116343
2614.0	1.66667875936E-4	0.0089751819397	0.124156686592	0.167815878566
2616.0	1.6704020829E-4	0.00899689159374	0.124419723917	0.168038679743
2618.0	1.67584951304E-4	0.00902065235062	0.124678858512	0.168263890341
2620.0	1.68140698827E-4	0.00903866004798	0.124930469079	0.168511773227
2622.0	1.68706020139E-4	0.00905553263525	0.12520196397	0.168709838277
2624.0	1.69122830485E-4	0.00907742283452	0.125415327996	0.168951772327
2626.0	1.69713455755E-4	0.00910361128625	0.125706573527	0.169164077695
2628.0	1.70338335929E-4	0.00913287160421	0.125955834192	0.169367841648
2630.0	1.71020833639E-4	0.00915786045138	0.126194012906	0.169606202504
2632.0	1.71529878781E-4	0.00918694496547	0.126492562621	0.16981895081
2634.0	1.72058472687E-4	0.00921440795158	0.126742550197	0.170006933011
2636.0	1.72549902226E-4	0.00923620592913	0.127002737986	0.170202180915
2638.0	1.73152187188E-4	0.00925921598353	0.127238445046	0.170407309906
2640.0	1.73766226383E-4	0.00928413281678	0.127484037163	0.170649664417
2642.0	1.74305530749E-4	0.00930806368088	0.127764516739	0.170883110244
2644.0	1.74941731739E-4	0.00933434851383	0.127976239567	0.171132430223
2646.0	1.75633728005E-4	0.00935758395637	0.128212022282	0.171370393662
2648.0	1.76415518184E-4	0.00938368198035	0.128436213234	0.171587014491
2650.0	1.7714214864E-4	0.00941363510049	0.128705563904	0.171821812709
2652.0	1.77953504942E-4	0.00944239307885	0.128946761266	0.172060723435
2654.0	1.78674052244E-4	0.00946962840426	0.129232963032	0.17231100833
2656.0	1.7964587569E-4	0.00949359643171	0.129492049265	0.172509685001
2658.0	1.80464459478E-4	0.00952228441987	0.129730750166	0.172751877069
2660.0	1.81087272801E-4	0.00955335121296	0.129969791295	0.172993147042
2662.0	1.81671287268E-4	0.00958894800149	0.130244007616	0.173217725621
2664.0	1.82298449594E-4	0.00960764413461	0.130550162709	0.17341814595
2666.0	1.82779928387E-4	0.00962454871002	0.130800845324	0.17365030733
2668.0	1.83387626589E-4	0.00964568472155	0.131031484521	0.173878670068
2670.0	1.84028684651E-4	0.00966841193525	0.13129345238	0.174077996774
2672.0	1.84609357057E-4	0.00969169580399	0.131549059023	0.174325562429
2674.0	1.85129655196E-4	0.00970991488023	0.131754853891	0.174532402942
2676.0	1.8579079194E-4	0.00973138415135	0.132001602572	0.174750186232
2678.0	1.86548002096E-4	0.00975485054347	0.132260780258	0.174986191095
2680.0	1.87312591539E-4	0.00977722972662	0.13254320106	0.175253126791
2682.0	1.87935043662E-4	0.00979939458204	0.132811375496	0.175566469227
2684.0	1.88415951779E-4	0.00982455438239	0.133031072888	0.175877490093
2686.0	1.8907270148E-4	0.00985239936857	0.13324439364	0.176157773294
2688.0	1.89978653823E-4	0.00987615769057	0.133421982675	0.176426476847
2690.0	1.90729090074E-4	0.00990094122783	0.133637810608	0.176634501834
2692.0	1.9128558007E-4	0.00991990716989	0.133829112447	0.17685772601
2694.0	1.9210052684E-4	0.00994549679889	0.134042161733	0.177100533851
2696.0	1.92734157473E-4	0.00997060987365	0.134267495584	0.17739797942
2698.0	1.9342394245E-4	0.00999167411778	0.134489258602	0.17764782692
2700.0	1.94113074237E-4	0.0100145488867	0.134693644979	0.177927322427
2702.0	1.94986273786E-4	0.0100379655312	0.13490344217	0.178180399353
2704.0	1.95831938233E-4	0.0100636237433	0.135119616815	0.178432824657
2706.0	1.96739066351E-4	0.0100914038448	0.135348514499	0.17875498713
2708.0	1.97589053491E-4	0.0101110248209	0.135605924363	0.178996583221
2710.0	1.98242851473E-4	0.0101306884661	0.135794320569	0.179282630499
2712.0	1.99034589758E-4	0.0101514911872	0.136056216498	0.179520524757
2714.0	1.99758769662E-4	0.0101698098036	0.136324725773	0.179734251245
2716.0	2.00531899799E-4	0.0101921801252	0.136571342551	0.179924421115
2718.0	2.01433132837E-4	0.0102137766925	0.136808310811	0.180102223039
2720.0	2.02386195023E-4	0.0102463807251	0.137049741829	0.180310215885
2722.0	2.03334777498E-4	0.0102818734398	0.1372297696	0.180528799139
2724.0	2.03880806306E-4	0.010319350968	0.137433081075	0.180741894507
2726.0	2.045896724E-4	0.0103585217044	0.137664437011	0.180954375325
2728.0	2.05488347054E-4	0.010384612464	0.137868797951	0.181169524492
2730.0	2.06290070543E-4	0.0104092218372	0.138096326207	0.181389880102
2732.0	2.06902830336E-4	0.0104389187034	0.138288984379	0.181614234235
2734.0	2.07554623891E-4	0.0104649816133	0.138477069153	0.181845749227
2736.0	2.08187689665E-4	0.0104883612996	0.138672277723	0.182080678949
2738.0	2.08970764664E-4	0.0105118633753	0.138895597323	0.182309490986
2740.0	2.10043063288E-4	0.0105381577402	0.139111248435	0.182523087558
2742.0	2.10989775446E-4	0.0105698758245	0.139348771206	0.18270091306
2744.0	2.11791401955E-4	0.0105998720075	0.139534133984	0.182897669672
2746.0	2.12388696928E-4	0.0106286013479	0.139759034649	0.18309643328
2748.0	2.1326216557E-4	0.0106592377647	0.140002606558	0.183306169435
2750.0	2.14290251682E-4	0.0106936205758	0.14022164872	0.183490905276
2752.0	2.1488315533E-4	0.0107173466941	0.140449851587	0.183694816705
2754.0	2.15698653728E-4	0.0107324834982	0.140680205301	0.183897628636
2756.0	2.16487718024E-4	0.0107516172706	0.140906763343	0.18410617102
2758.0	2.17240829107E-4	0.0107734627926	0.141102263217	0.184357438534
2760.0	2.18008800014E-4	0.0107993391985	0.141355750173	0.184595160733
2762.0	2.18833859798E-4	0.0108321372399	0.141585449523	0.184872473001
2764.0	2.19555477222E-4	0.0108619411123	0.141813590913	0.185089581282
2766.0	2.20486727283E-4	0.0108893726892	0.14210143029	0.185305375639
2768.0	2.21420011709E-4	0.0109096532747	0.14234106676	0.185561260353
2770.0	2.22048367921E-4	0.0109236423206	0.142610433527	0.185835112244
2772.0	2.22706431239E-4	0.010939479994	0.142908567496	0.18612336975
2774.0	2.23522837373E-4	0.0109643412793	0.143188071675	0.186368690956
2776.0	2.24425316996E-4	0.0109871445546	0.143486523266	0.18660591419
2778.0	2.25386024327E-4	0.011007324949	0.143777278223	0.186862674247
2780.0	2.26284842988E-4	0.0110271287303	0.144061960878	0.1871399486
2782.0	2.26911363467E-4	0.0110543840124	0.144350845676	0.187387104695
2784.0	2.27664380907E-4	0.0110810947119	0.144597190773	0.187629000952
2786.0	2.28372918036E-4	0.0111057520386	0.144856336935	0.187887376947
2788.0	2.29235441911E-4	0.0111284138648	0.145060256933	0.188172462058
2790.0	2.29948095112E-4	0.0111483322071	0.145300433645	0.188395038091
2792.0	2.30857215715E-4	0.011171413005	0.145579175001	0.188679902826
2794.0	2.31750819807E-4	0.0112008883361	0.145817390677	0.188947657806
2796.0	2.32544586788E-4	0.0112351038218	0.14609463036	0.18916517871
2798.0	2.33221784563E-4	0.0112625349983	0.146319444703	0.189376101469
2800.0	2.3403346887E-4	0.011287150401	0.146629937274	0.189578926973
2802.0	2.35053463216E-4	0.0113113351722	0.146935869164	0.189806408301
2804.0	2.3606842472E-4	0.0113383698016	0.147247975054	0.190030437041
2806.0	2.37124561268E-4	0.0113652576812	0.147489105188	0.190246275185
2808.0	2.37834576618E-4	0.0113901340679	0.147754573679	0.190454942828
2810.0	2.38466458986E-4	0.0114134925764	0.147950861966	0.19067746791
2812.0	2.39366840233E-4	0.0114344379631	0.148216550697	0.190867362155
2814.0	2.40480268658E-4	0.0114575157102	0.148459421806	0.191072623241
2816.0	2.41485582923E-4	0.0114786630058	0.148709459219	0.191284208712
2818.0	2.42383686943E-4	0.0114985586546	0.148944133521	0.191505516825
2820.0	2.43319747057E-4	0.0115193341019	0.14922881139	0.191731781645
2822.0	2.44271540136E-4	0.0115429653999	0.149497109959	0.19198602688
2824.0	2.45281372312E-4	0.0115742713118	0.149741477584	0.192238882561
2826.0	2.46235411879E-4	0.0116055266224	0.14996325249	0.192488599264
2828.0	2.47625512224E-4	0.011635470728	0.150213834898	0.192758790642
2830.0	2.48787963609E-4	0.011658368388	0.150463013991	0.193010657094
2832.0	2.49597521403E-4	0.0116826434305	0.150686860442	0.193215059963
2834.0	2.50749019388E-4	0.01171327009	0.150885716902	0.193432841007
2836.0	2.51795519952E-4	0.0117346244124	0.151121588344	0.193644405887
2838.0	2.528000543E-4	0.0117590915367	0.151343779081	0.193922187648
2840.0	2.53815001642E-4	0.0117928131465	0.151615683607	0.194163843776
2842.0	2.54777308221E-4	0.0118272825	0.151868434243	0.194378377613
2844.0	2.55880016486E-4	0.0118572046326	0.152133198886	0.194607367792
2846.0	2.56806945907E-4	0.0118854326548	0.152345945153	0.194813369259
2848.0	2.57528938306E-4	0.0119070938139	0.152591427443	0.195027597513
2850.0	2.5839816672E-4	0.0119361242366	0.152833167086	0.195222328342
2852.0	2.59442628593E-4	0.0119704069893	0.1531024641	0.195485804569
2854.0	2.60349808467E-4	0.0119935631433	0.153311850734	0.195700469889
2856.0	2.61238810277E-4	0.0120237166001	0.153538603017	0.195957060968
2858.0	2.62212973521E-4	0.0120514326774	0.153787912228	0.196179770865
2860.0	2.63168538594E-4	0.0120722529507	0.154057304053	0.196383967665
2862.0	2.64010938104E-4	0.0120955453805	0.154353021767	0.196556518939
2864.0	2.6480985281E-4	0.0121210229147	0.154665389097	0.196743187404
2866.0	2.65649441661E-4	0.0121476810533	0.15490653847	0.196924177759
2868.0	2.66483388707E-4	0.0121803224004	0.155128849977	0.19716337186
2870.0	2.67396444369E-4	0.012207924135	0.155396470384	0.197371531574
2872.0	2.68428625594E-4	0.0122355279415	0.155593650262	0.1975975152
2874.0	2.69622346662E-4	0.0122659329838	0.155819306352	0.197797810622
2876.0	2.70755687683E-4	0.0122944569801	0.156009531439	0.19800637723
2878.0	2.71648521268E-4	0.0123306256494	0.156257150726	0.198223716453
2880.0	2.72610812191E-4	0.0123592396039	0.156490362384	0.198441077697
2882.0	2.73415726887E-4	0.0123910780758	0.15673057057	0.19866725685
2884.0	2.74134926543E-4	0.0124172615621	0.156979685263	0.198891457759
2886.0	2.74893137708E-4	0.0124366511951	0.157243341759	0.199097566119
2888.0	2.75786488273E-4	0.0124628919341	0.15747607505	0.199311895396
2890.0	2.76775491242E-4	0.0124873736686	0.157788405548	0.199528228539
2892.0	2.77756170112E-4	0.0125138079413	0.158092059378	0.199784352302
2894.0	2.78789336156E-4	0.012538417266	0.158348406506	0.200009592618
2896.0	2.7982910905E-4	0.0125652599148	0.158614846301	0.200246095931
2898.0	2.80793158893E-4	0.0125956808443	0.158873965508	0.20049046039
2900.0	2.81756075375E-4	0.01261908817	0.159149675234	0.200773463969
2902.0	2.82581124701E-4	0.0126391623835	0.159389946785	0.201020253531
2904.0	2.83769116477E-4	0.0126680496103	0.159606323815	0.20121912382
2906.0	2.85215676124E-4	0.0127006428772	0.159849979211	0.201451355455
2908.0	2.86385119534E-4	0.012730235389	0.160069615819	0.201653297953
2910.0	2.8728361572E-4	0.012756330904	0.160334791572	0.201854713126
2912.0	2.88190729013E-4	0.0127817218213	0.160588122065	0.202041310361
2914.0	2.89072521776E-4	0.012810805571	0.160911569013	0.202241286913
2916.0	2.90049891392E-4	0.0128461450099	0.161111911741	0.202426529997
2918.0	2.9107887511E-4	0.0128754286422	0.161323173524	0.202645782477
2920.0	2.91913875604E-4	0.0129042395181	0.161528808198	0.20286607993
2922.0	2.92823074255E-4	0.0129355434037	0.161717716775	0.203091963181
2924.0	2.93785497656E-4	0.01296353065	0.161962084711	0.203285874247
2926.0	2.94484839071E-4	0.0129910404968	0.162199022174	0.203485933182
2928.0	2.95238685322E-4	0.0130157620283	0.162442019994	0.203706410437
2930.0	2.96026771181E-4	0.0130416067496	0.162677471159	0.203926574188
2932.0	2.96703598908E-4	0.0130650521458	0.162939177332	0.204137906934
2934.0	2.97546073549E-4	0.0130872631986	0.163213683023	0.204341191953
2936.0	2.98259981661E-4	0.0131060662024	0.163467437959	0.204574176822
2938.0	2.98971828579E-4	0.0131311346044	0.163720156477	0.204826710979
2940.0	2.99608398188E-4	0.0131604828297	0.16394009833	0.205075661548
2942.0	3.00573562139E-4	0.0131937420457	0.164140524135	0.205286733003
2944.0	3.01224322282E-4	0.0132174028183	0.164393877118	0.205511447917
2946.0	3.02164364639E-4	0.0132490595853	0.164611301496	0.205764310397
2948.0	3.03256840484E-4	0.0132781925203	0.164905413676	0.205976736685
2950.0	3.04202104007E-4	0.0133064060761	0.165133836175	0.206234594037
2952.0	3.04999110422E-4	0.013337913197	0.165369092593	0.206431511643
2954.0	3.05773493748E-4	0.0133649357494	0.165571141398	0.206678555744
2956.0	3.06511952848E-4	0.0133917295043	0.165809409917	0.206888808526
2958.0	3.07248207714E-4	0.0134181393169	0.166049627523	0.207125652067
2960.0	3.08275852036E-4	0.0134458654094	0.166258663937	0.207348170062
2962.0	3.09021623379E-4	0.0134632888251	0.166476748352	0.207542298702
2964.0	3.09698205727E-4	0.0134878220742	0.166725517182	0.207767554859
2966.0	3.10629249303E-4	0.0135111985758	0.166967024259	0.207961918939
2968.0	3.11467733501E-4	0.0135297567061	0.167172234506	0.208168519654
2970.0	3.12452918102E-4	0.0135482486409	0.167407511806	0.208353774955
2972.0	3.1353304608E-4	0.0135756708935	0.1676583431	0.208541060034
2974.0	3.14693491463E-4	0.0136042736578	0.167912484061	0.208765676634
2976.0	3.15597376183E-4	0.0136345968362	0.168208265477	0.208974122281
2978.0	3.16572845132E-4	0.0136695067234	0.168450106417	0.209199050366
2980.0	3.17251330053E-4	0.0137003342048	0.168729118894	0.209399642697
2982.0	3.17982656889E-4	0.0137307588272	0.168942812382	0.209629097009
2984.0	3.1894323738E-4	0.0137617762356	0.169187721695	0.209806800429
2986.0	3.19853262007E-4	0.0137890764485	0.169410066779	0.210083254063
2988.0	3.20640125844E-4	0.0138140496708	0.169621466745	0.210331744355
2990.0	3.21513396066E-4	0.013845252693	0.169839032692	0.210547834937
2992.0	3.22453675103E-4	0.0138769936625	0.170079890589	0.210768735573
2994.0	3.23433979404E-4	0.0139015788787	0.170314018521	0.210981520808
2996.0	3.24086143143E-4	0.0139323737536	0.170537877963	0.211173149361
2998.0	3.24988716285E-4	0.0139584871722	0.170772301517	0.211384101308
3000.0	3.25981407553E-4	0.0139791650378	0.171017119325	0.211605424312
3002.0	3.26875282181E-4	0.0140052973603	0.171243494469	0.211863638281
